order_id,order_timestamp,channel,customer_id,server_id,party_size,table_no,promo_code,discount_amount,subtotal,tax,tip,delivery_fee,total,payment_method
103662,2026-02-06 11:00:57,Takeout,149.0,,,,,0.0,23.74,1.9,0.0,0.0,25.64,Card
103663,2026-02-08 16:07:39,Dine-In,461.0,30.0,8.0,33.0,,0.0,28.75,2.3,4.23,0.0,35.28,Card
103664,2026-02-02 13:31:52,Delivery,,,,,,0.0,58.51,4.68,0.0,5.19,68.38,Card
103665,2026-02-21 21:19:28,Dine-In,404.0,22.0,2.0,25.0,WEEKEND7,0.0,15.13,1.21,3.13,0.0,19.47,Card
103666,2026-02-28 12:00:37,Delivery,304.0,,,,,0.0,65.45,5.24,0.0,5.55,76.24,Card
103667,2026-02-15 12:18:22,Dine-In,106.0,14.0,2.0,11.0,,0.0,24.43,1.95,4.88,0.0,31.26,Cash
103668,2026-02-20 19:26:16,Takeout,,,,,,0.0,30.64,2.45,2.39,0.0,35.48,Card
103669,2026-02-23 12:17:22,Dine-In,,16.0,2.0,37.0,,0.0,112.72,9.02,15.95,0.0,137.69,Card
103670,2026-02-20 21:48:20,Dine-In,209.0,32.0,4.0,21.0,,0.0,53.91,4.31,10.94,0.0,69.16,Gift Card
103671,2026-02-25 21:14:59,Delivery,,,,,,0.0,16.67,1.33,0.0,3.81,21.81,Card
103672,2026-02-14 18:38:38,Dine-In,631.0,23.0,4.0,39.0,,0.0,25.48,2.04,3.91,0.0,31.43,Card
103673,2026-02-06 13:31:35,Delivery,45.0,,,,,0.0,91.02,7.28,0.0,5.49,103.79,Google Pay
103674,2026-02-16 16:21:26,Dine-In,245.0,31.0,3.0,36.0,,0.0,40.53,3.24,5.07,0.0,48.84,Card
103675,2026-02-14 13:44:30,Takeout,,,,,,0.0,33.39,2.67,0.0,0.0,36.06,Card
103676,2026-02-06 19:50:05,Dine-In,,14.0,3.0,4.0,,0.0,70.69,5.66,14.21,0.0,90.56,Card
103677,2026-02-03 19:40:12,Takeout,,,,,FAMILY15,3.33,27.78,1.96,0.0,0.0,26.41,Card
103678,2026-02-10 14:21:08,Delivery,650.0,,,,,0.0,24.17,1.93,0.0,4.32,30.42,Card
103679,2026-02-16 17:22:26,Delivery,509.0,,,,FAMILY15,3.08,25.64,1.8,0.0,3.57,27.93,Card
103680,2026-02-16 20:20:57,Takeout,,,,,WELCOME10,8.17,81.65,5.88,0.0,0.0,79.36,Card
103681,2026-02-26 13:47:25,Delivery,,,,,,0.0,101.68,8.13,0.0,4.15,113.96,Card
103682,2026-02-07 12:34:05,Dine-In,,17.0,4.0,30.0,,0.0,69.71,5.58,15.19,0.0,90.48,Card
103683,2026-02-28 09:50:32,Dine-In,335.0,4.0,2.0,25.0,,0.0,56.43,4.51,8.46,0.0,69.4,Cash
103684,2026-02-11 12:40:40,Takeout,388.0,,,,,0.0,91.68,7.33,0.0,0.0,99.01,Gift Card
103685,2026-02-17 20:18:55,Dine-In,,10.0,2.0,22.0,,0.0,30.62,2.45,5.74,0.0,38.81,Apple Pay
103686,2026-02-21 19:35:22,Dine-In,608.0,10.0,4.0,16.0,LUNCH5,5.0,58.46,4.28,6.99,0.0,64.73,Card
103687,2026-02-28 17:30:06,Delivery,247.0,,,,,0.0,48.48,3.88,0.0,3.51,55.87,Card
103688,2026-02-23 13:34:47,Dine-In,667.0,7.0,5.0,33.0,,0.0,59.28,4.74,8.89,0.0,72.91,Card
103689,2026-02-09 13:12:30,Delivery,,,,,,0.0,55.1,4.41,0.0,5.83,65.34,Card
103690,2026-02-08 12:25:04,Dine-In,656.0,27.0,3.0,37.0,,0.0,27.75,2.22,4.57,0.0,34.54,Card
103691,2026-02-14 13:19:26,Dine-In,666.0,35.0,3.0,1.0,WELCOME10,4.63,46.31,3.33,6.59,0.0,51.6,Cash
103692,2026-02-10 13:51:14,Delivery,,,,,,0.0,26.92,2.15,0.0,4.21,33.28,Card
103693,2026-02-06 13:59:36,Delivery,,,,,,0.0,52.82,4.23,0.0,3.66,60.71,Card
103694,2026-02-22 12:25:08,Takeout,113.0,,,,FAMILY15,0.73,6.06,0.43,0.3,0.0,6.06,Apple Pay
103695,2026-02-10 18:58:18,Takeout,574.0,,,,,0.0,70.87,5.67,9.1,0.0,85.64,Card
103696,2026-02-01 16:56:38,Takeout,,,,,SUPERBOWL,2.95,19.68,1.34,0.0,0.0,18.07,Gift Card
103697,2026-02-14 12:45:13,Delivery,374.0,,,,LUNCH5,0.0,17.2,1.38,0.0,4.6,23.18,Card
103698,2026-02-10 21:37:24,Takeout,,,,,,0.0,38.85,3.11,0.0,0.0,41.96,Card
103699,2026-02-15 12:17:34,Takeout,,,,,WELCOME10,2.67,26.65,1.92,0.0,0.0,25.9,Apple Pay
103700,2026-02-08 19:11:41,Dine-In,582.0,10.0,3.0,22.0,,0.0,73.1,5.85,9.42,0.0,88.37,Card
103701,2026-02-26 17:00:40,Dine-In,,9.0,3.0,18.0,,0.0,81.23,6.5,9.8,0.0,97.53,Card
103702,2026-02-28 14:36:59,Dine-In,93.0,8.0,2.0,35.0,,0.0,38.31,3.06,8.22,0.0,49.59,Card
103703,2026-02-21 20:45:52,Delivery,662.0,,,,,0.0,5.14,0.41,0.0,3.14,8.69,Card
103704,2026-02-07 17:48:28,Dine-In,668.0,8.0,4.0,1.0,,0.0,57.81,4.62,12.71,0.0,75.14,Card
103705,2026-02-08 16:15:58,Dine-In,524.0,15.0,2.0,15.0,,0.0,22.87,1.83,2.87,0.0,27.57,Card
103706,2026-02-13 21:37:59,Dine-In,112.0,32.0,2.0,28.0,,0.0,15.05,1.2,2.15,0.0,18.4,Card
103707,2026-02-11 12:45:23,Dine-In,186.0,21.0,2.0,36.0,VALENTINE,2.81,28.15,2.03,3.37,0.0,30.74,Card
103708,2026-02-01 11:23:14,Dine-In,511.0,17.0,3.0,37.0,LUNCH5,5.0,59.11,4.33,7.92,0.0,66.36,Card
103709,2026-02-06 11:15:26,Takeout,44.0,,,,WELCOME10,4.04,40.41,2.91,0.0,0.0,39.28,Card
103710,2026-02-08 13:49:16,Delivery,520.0,,,,,0.0,37.64,3.01,0.0,4.87,45.52,Card
103711,2026-02-08 14:58:48,Dine-In,379.0,22.0,2.0,22.0,,0.0,21.87,1.75,3.86,0.0,27.48,Card
103712,2026-02-20 13:23:45,Delivery,653.0,,,,,0.0,29.53,2.36,0.0,4.19,36.08,Card
103713,2026-02-06 15:35:54,Takeout,,,,,,0.0,20.97,1.68,0.0,0.0,22.65,Card
103714,2026-02-10 21:17:50,Takeout,,,,,,0.0,50.51,4.04,0.0,0.0,54.55,Card
103715,2026-02-20 19:38:05,Takeout,72.0,,,,,0.0,20.63,1.65,2.97,0.0,25.25,Card
103716,2026-02-11 18:17:15,Delivery,,,,,,0.0,39.87,3.19,0.0,3.48,46.54,Card
103717,2026-02-22 13:16:02,Delivery,645.0,,,,FAMILY15,3.27,27.26,1.92,0.0,3.74,29.65,Card
103718,2026-02-05 11:32:19,Takeout,412.0,,,,,0.0,19.78,1.58,0.0,0.0,21.36,Card
103719,2026-02-03 13:32:02,Takeout,485.0,,,,,0.0,22.49,1.8,0.0,0.0,24.29,Apple Pay
103720,2026-02-07 20:27:51,Dine-In,,7.0,2.0,35.0,SUPERBOWL,2.99,19.93,1.36,3.56,0.0,21.86,Card
103721,2026-02-23 20:28:13,Dine-In,552.0,12.0,2.0,10.0,,0.0,53.02,4.24,6.58,0.0,63.84,Apple Pay
103722,2026-02-09 18:15:20,Dine-In,407.0,26.0,2.0,24.0,FAMILY15,7.82,65.16,4.59,12.28,0.0,74.21,Card
103723,2026-02-22 12:37:11,Dine-In,9.0,13.0,4.0,25.0,,0.0,104.54,8.36,18.8,0.0,131.7,Card
103724,2026-02-27 13:41:47,Dine-In,253.0,8.0,3.0,28.0,LUNCH5,5.0,65.83,4.87,8.58,0.0,74.28,Card
103725,2026-02-12 09:49:26,Dine-In,590.0,20.0,2.0,5.0,,0.0,39.0,3.12,7.29,0.0,49.41,Apple Pay
103726,2026-02-21 12:23:05,Takeout,,,,,,0.0,17.04,1.36,0.0,0.0,18.4,Card
103727,2026-02-18 13:23:29,Takeout,766.0,,,,WEEKEND7,7.0,72.44,5.24,7.61,0.0,78.29,Apple Pay
103728,2026-02-26 12:29:56,Dine-In,469.0,19.0,6.0,6.0,,0.0,54.97,4.4,9.8,0.0,69.17,Cash
103729,2026-02-27 12:32:37,Dine-In,,32.0,2.0,31.0,WELCOME10,3.8,37.98,2.73,6.88,0.0,43.79,Card
103730,2026-02-02 18:27:17,Dine-In,,5.0,2.0,27.0,,0.0,88.47,7.08,11.32,0.0,106.87,Card
103731,2026-02-01 12:28:47,Delivery,485.0,,,,SUPERBOWL,2.21,14.72,1.0,0.0,3.66,17.17,Card
103732,2026-02-21 12:39:54,Dine-In,490.0,35.0,4.0,4.0,FAMILY15,7.56,62.98,4.43,8.56,0.0,68.41,Apple Pay
103733,2026-02-09 12:41:35,Dine-In,519.0,26.0,4.0,36.0,,0.0,113.11,9.05,16.54,0.0,138.7,Card
103734,2026-02-07 13:20:59,Delivery,352.0,,,,,0.0,23.62,1.89,0.0,4.42,29.93,Card
103735,2026-02-28 20:17:53,Takeout,618.0,,,,,0.0,50.37,4.03,3.76,0.0,58.16,Card
103736,2026-02-22 16:08:12,Dine-In,,32.0,4.0,18.0,,0.0,43.88,3.51,5.75,0.0,53.14,Card
103737,2026-02-20 10:34:30,Takeout,292.0,,,,WELCOME10,7.71,77.1,5.55,0.0,0.0,74.94,Apple Pay
103738,2026-02-01 11:23:22,Takeout,,,,,WELCOME10,3.33,33.31,2.4,0.0,0.0,32.38,Card
103739,2026-02-07 08:09:30,Dine-In,,23.0,3.0,23.0,,0.0,119.62,9.57,21.57,0.0,150.76,Card
103740,2026-02-16 12:27:23,Dine-In,340.0,6.0,3.0,27.0,,0.0,42.88,3.43,6.3,0.0,52.61,Apple Pay
103741,2026-02-15 18:34:42,Dine-In,319.0,4.0,4.0,11.0,WELCOME10,2.73,27.31,1.97,4.15,0.0,30.7,Card
103742,2026-02-06 14:47:25,Dine-In,,17.0,1.0,9.0,FAMILY15,2.22,18.54,1.31,3.02,0.0,20.65,Card
103743,2026-02-03 16:54:07,Takeout,155.0,,,,LUNCH5,5.0,34.33,2.35,2.87,0.0,34.55,Card
103744,2026-02-21 13:33:36,Delivery,,,,,LUNCH5,0.0,13.8,1.1,0.0,4.06,18.96,Card
103745,2026-02-12 13:13:34,Takeout,535.0,,,,,0.0,70.75,5.66,0.0,0.0,76.41,Card
103746,2026-02-07 17:13:57,Dine-In,21.0,28.0,3.0,11.0,,0.0,103.19,8.26,15.01,0.0,126.46,Card
103747,2026-02-13 11:12:43,Takeout,348.0,,,,,0.0,18.61,1.49,2.17,0.0,22.27,Card
103748,2026-02-14 12:21:21,Takeout,754.0,,,,,0.0,27.13,2.17,0.0,0.0,29.3,Card
103749,2026-02-21 20:25:30,Dine-In,,29.0,6.0,19.0,WELCOME10,1.11,11.09,0.8,1.47,0.0,12.25,Card
103750,2026-02-10 13:13:22,Dine-In,,11.0,7.0,5.0,,0.0,46.96,3.76,7.27,0.0,57.99,Card
103751,2026-02-13 09:49:58,Dine-In,,19.0,5.0,14.0,,0.0,3.47,0.28,0.65,0.0,4.4,Card
103752,2026-02-21 12:59:19,Takeout,221.0,,,,WELCOME10,5.75,57.45,4.14,0.0,0.0,55.84,Card
103753,2026-02-27 15:26:47,Dine-In,573.0,6.0,2.0,13.0,,0.0,44.01,3.52,5.37,0.0,52.9,Card
103754,2026-02-28 20:21:40,Dine-In,663.0,19.0,4.0,20.0,WEEKEND7,7.0,88.53,6.52,10.55,0.0,98.6,Card
103755,2026-02-04 12:16:17,Dine-In,457.0,13.0,2.0,40.0,,0.0,104.05,8.32,17.15,0.0,129.52,Google Pay
103756,2026-02-08 13:09:33,Dine-In,388.0,8.0,2.0,16.0,,0.0,69.8,5.58,12.82,0.0,88.2,Card
103757,2026-02-19 19:23:38,Dine-In,711.0,3.0,2.0,36.0,,0.0,87.16,6.97,11.94,0.0,106.07,Apple Pay
103758,2026-02-08 11:15:37,Takeout,53.0,,,,,0.0,55.64,4.45,0.0,0.0,60.09,Gift Card
103759,2026-02-25 11:15:57,Delivery,,,,,,0.0,8.04,0.64,0.0,3.76,12.44,Card
103760,2026-02-19 13:28:03,Takeout,721.0,,,,,0.0,5.25,0.42,0.0,0.0,5.67,Card
103761,2026-02-22 19:42:40,Dine-In,,25.0,2.0,10.0,,0.0,51.38,4.11,11.2,0.0,66.69,Card
103762,2026-02-08 12:26:55,Delivery,,,,,WEEKEND7,0.0,23.89,1.91,0.0,5.36,31.16,Card
103763,2026-02-27 12:46:05,Takeout,21.0,,,,,0.0,7.99,0.64,0.88,0.0,9.51,Card
103764,2026-02-15 09:34:47,Delivery,487.0,,,,WEEKEND7,7.0,35.77,2.3,0.0,5.14,36.21,Card
103765,2026-02-28 13:50:25,Dine-In,609.0,33.0,3.0,34.0,,0.0,24.19,1.94,3.5,0.0,29.63,Card
103766,2026-02-17 18:50:09,Dine-In,600.0,34.0,4.0,33.0,,0.0,79.54,6.36,12.31,0.0,98.21,Card
103767,2026-02-16 14:58:05,Dine-In,740.0,24.0,6.0,7.0,,0.0,30.48,2.44,3.72,0.0,36.64,Card
103768,2026-02-16 12:32:04,Dine-In,16.0,13.0,6.0,26.0,,0.0,59.41,4.75,9.96,0.0,74.12,Card
103769,2026-02-08 11:29:39,Delivery,610.0,,,,,0.0,17.48,1.4,0.0,5.63,24.51,Card
103770,2026-02-20 10:39:24,Dine-In,,20.0,1.0,12.0,,0.0,74.92,5.99,16.27,0.0,97.18,Card
103771,2026-02-08 17:28:38,Delivery,,,,,LUNCH5,0.0,17.54,1.4,0.0,4.48,23.42,Card
103772,2026-02-18 19:36:18,Delivery,,,,,LUNCH5,0.0,18.06,1.44,0.0,3.34,22.84,Card
103773,2026-02-26 18:09:12,Dine-In,275.0,4.0,3.0,11.0,WELCOME10,7.31,73.12,5.26,13.72,0.0,84.79,Card
103774,2026-02-24 14:41:10,Dine-In,503.0,16.0,5.0,3.0,,0.0,70.66,5.65,14.63,0.0,90.94,Cash
103775,2026-02-25 20:03:24,Dine-In,246.0,3.0,5.0,28.0,,0.0,40.24,3.22,6.83,0.0,50.29,Google Pay
103776,2026-02-19 21:56:55,Dine-In,500.0,25.0,5.0,1.0,,0.0,7.98,0.64,0.98,0.0,9.6,Card
103777,2026-02-02 20:28:52,Dine-In,519.0,3.0,7.0,24.0,,0.0,95.06,7.6,14.56,0.0,117.22,Card
103778,2026-02-10 15:39:36,Delivery,726.0,,,,,0.0,43.29,3.46,0.0,5.9,52.65,Card
103779,2026-02-09 21:56:34,Takeout,,,,,,0.0,61.66,4.93,5.62,0.0,72.21,Apple Pay
103780,2026-02-25 19:26:34,Takeout,725.0,,,,LUNCH5,5.0,56.5,4.12,7.63,0.0,63.25,Card
103781,2026-02-14 12:18:31,Dine-In,,22.0,2.0,16.0,FAMILY15,5.28,44.04,3.1,4.85,0.0,46.71,Card
103782,2026-02-14 13:59:07,Dine-In,553.0,27.0,4.0,40.0,,0.0,15.6,1.25,2.71,0.0,19.56,Card
103783,2026-02-19 20:23:10,Dine-In,267.0,29.0,7.0,37.0,VALENTINE,3.28,32.79,2.36,4.94,0.0,36.81,Apple Pay
103784,2026-02-20 22:39:22,Delivery,695.0,,,,WELCOME10,4.53,45.31,3.26,0.0,4.82,48.86,Card
103785,2026-02-21 08:24:27,Dine-In,,12.0,3.0,21.0,,0.0,83.77,6.7,11.32,0.0,101.79,Card
103786,2026-02-09 20:48:55,Takeout,82.0,,,,,0.0,32.41,2.59,0.0,0.0,35.0,Card
103787,2026-02-11 18:53:58,Dine-In,,34.0,4.0,9.0,WELCOME10,3.79,37.85,2.72,6.16,0.0,42.94,Gift Card
103788,2026-02-07 11:42:54,Dine-In,774.0,23.0,6.0,2.0,WELCOME10,2.16,21.61,1.56,3.22,0.0,24.23,Google Pay
103789,2026-02-18 19:45:04,Dine-In,,19.0,2.0,26.0,,0.0,127.23,10.18,22.94,0.0,160.35,Cash
103790,2026-02-07 13:30:03,Takeout,422.0,,,,,0.0,34.76,2.78,0.0,0.0,37.54,Card
103791,2026-02-01 20:20:29,Delivery,555.0,,,,,0.0,24.24,1.94,0.0,5.21,31.39,Card
103792,2026-02-22 19:40:56,Dine-In,457.0,10.0,7.0,15.0,,0.0,20.61,1.65,3.01,0.0,25.27,Card
103793,2026-02-15 19:50:54,Dine-In,607.0,30.0,4.0,40.0,LUNCH5,0.0,9.64,0.77,1.54,0.0,11.95,Apple Pay
103794,2026-02-25 10:09:34,Delivery,,,,,,0.0,41.35,3.31,0.0,4.93,49.59,Card
103795,2026-02-22 19:34:17,Takeout,391.0,,,,FAMILY15,10.57,88.05,6.2,8.43,0.0,92.11,Card
103796,2026-02-03 19:34:23,Takeout,,,,,,0.0,65.34,5.23,9.51,0.0,80.08,Card
103797,2026-02-01 14:18:34,Dine-In,699.0,17.0,4.0,35.0,,0.0,36.59,2.93,4.91,0.0,44.43,Card
103798,2026-02-22 20:59:57,Dine-In,314.0,14.0,5.0,33.0,,0.0,43.95,3.52,5.77,0.0,53.24,Card
103799,2026-02-10 18:33:50,Dine-In,,16.0,2.0,26.0,,0.0,69.11,5.53,9.9,0.0,84.54,Card
103800,2026-02-21 19:24:04,Delivery,628.0,,,,,0.0,33.92,2.71,0.0,4.57,41.2,Card
103801,2026-02-19 17:53:18,Takeout,,,,,FAMILY15,3.93,32.75,2.31,0.0,0.0,31.13,Google Pay
103802,2026-02-28 19:31:38,Dine-In,,27.0,4.0,16.0,,0.0,33.09,2.65,6.76,0.0,42.5,Card
103803,2026-02-15 10:20:57,Dine-In,267.0,4.0,2.0,24.0,,0.0,24.9,1.99,4.61,0.0,31.5,Card
103804,2026-02-01 19:15:33,Dine-In,16.0,28.0,2.0,37.0,,0.0,14.42,1.15,2.47,0.0,18.04,Card
103805,2026-02-14 14:20:41,Delivery,538.0,,,,,0.0,23.31,1.86,0.0,4.17,29.34,Card
103806,2026-02-07 09:01:11,Dine-In,,29.0,7.0,28.0,LUNCH5,0.0,15.25,1.22,2.63,0.0,19.1,Google Pay
103807,2026-02-08 18:51:00,Dine-In,765.0,34.0,5.0,6.0,,0.0,40.99,3.28,8.38,0.0,52.65,Apple Pay
103808,2026-02-19 18:08:54,Dine-In,736.0,3.0,2.0,25.0,,0.0,43.11,3.45,6.12,0.0,52.68,Card
103809,2026-02-05 19:47:19,Takeout,232.0,,,,,0.0,35.56,2.84,3.63,0.0,42.03,Card
103810,2026-02-03 18:27:06,Delivery,194.0,,,,,0.0,29.31,2.34,0.0,3.2,34.85,Apple Pay
103811,2026-02-17 18:43:11,Dine-In,54.0,1.0,3.0,20.0,,0.0,81.59,6.53,13.66,0.0,101.78,Card
103812,2026-02-09 18:24:58,Dine-In,,1.0,3.0,24.0,,0.0,35.13,2.81,4.66,0.0,42.6,Card
103813,2026-02-16 12:15:53,Takeout,,,,,WEEKEND7,0.0,27.22,2.18,0.0,0.0,29.4,Card
103814,2026-02-14 12:04:50,Dine-In,700.0,24.0,4.0,33.0,FAMILY15,5.5,45.87,3.23,8.72,0.0,52.32,Card
103815,2026-02-20 17:00:16,Dine-In,46.0,19.0,8.0,29.0,,0.0,31.32,2.51,6.8,0.0,40.63,Card
103816,2026-02-05 21:24:08,Dine-In,,12.0,8.0,31.0,,0.0,81.72,6.54,11.93,0.0,100.19,Apple Pay
103817,2026-02-21 12:39:51,Delivery,767.0,,,,,0.0,7.81,0.62,0.0,5.22,13.65,Card
103818,2026-02-20 12:42:55,Dine-In,,2.0,3.0,24.0,,0.0,36.15,2.89,7.84,0.0,46.88,Card
103819,2026-02-22 14:39:18,Dine-In,188.0,9.0,4.0,23.0,VALENTINE,6.4,64.01,4.61,12.33,0.0,74.55,Card
103820,2026-02-21 21:57:50,Dine-In,88.0,21.0,2.0,17.0,,0.0,56.54,4.52,11.59,0.0,72.65,Card
103821,2026-02-14 18:25:47,Dine-In,249.0,23.0,2.0,33.0,SUPERBOWL,10.98,73.2,4.98,10.68,0.0,77.88,Cash
103822,2026-02-27 17:00:55,Dine-In,,12.0,2.0,13.0,,0.0,109.43,8.75,17.29,0.0,135.47,Google Pay
103823,2026-02-20 10:07:37,Takeout,115.0,,,,,0.0,65.68,5.25,5.08,0.0,76.01,Card
103824,2026-02-24 13:37:34,Takeout,46.0,,,,,0.0,19.39,1.55,0.0,0.0,20.94,Card
103825,2026-02-10 20:30:46,Delivery,,,,,FAMILY15,0.55,4.56,0.32,0.0,4.11,8.44,Card
103826,2026-02-24 17:11:09,Delivery,,,,,LUNCH5,5.0,27.11,1.77,0.0,4.59,28.47,Card
103827,2026-02-01 17:30:07,Takeout,,,,,LUNCH5,5.0,23.65,1.49,0.0,0.0,20.14,Google Pay
103828,2026-02-15 16:06:55,Dine-In,,10.0,4.0,1.0,WELCOME10,2.41,24.09,1.73,4.34,0.0,27.75,Card
103829,2026-02-26 13:16:43,Dine-In,676.0,12.0,7.0,37.0,,0.0,31.92,2.55,6.92,0.0,41.39,Card
103830,2026-02-01 13:37:12,Delivery,,,,,WELCOME10,5.95,59.52,4.29,0.0,5.51,63.37,Card
103831,2026-02-19 18:22:11,Delivery,511.0,,,,VALENTINE,2.55,25.48,1.83,0.0,4.53,29.29,Card
103832,2026-02-08 18:44:25,Delivery,,,,,,0.0,37.17,2.97,0.0,4.17,44.31,Card
103833,2026-02-21 13:46:48,Dine-In,530.0,11.0,2.0,35.0,WELCOME10,8.1,80.98,5.83,14.36,0.0,93.07,Card
103834,2026-02-23 19:20:30,Takeout,,,,,,0.0,19.29,1.54,0.0,0.0,20.83,Card
103835,2026-02-01 15:08:50,Delivery,685.0,,,,,0.0,57.44,4.6,0.0,4.18,66.22,Card
103836,2026-02-26 09:43:01,Dine-In,,6.0,5.0,14.0,,0.0,63.31,5.06,8.61,0.0,76.98,Card
103837,2026-02-12 19:15:18,Dine-In,180.0,9.0,3.0,26.0,,0.0,41.03,3.28,4.99,0.0,49.3,Card
103838,2026-02-08 19:37:28,Dine-In,476.0,16.0,4.0,15.0,,0.0,59.15,4.73,11.9,0.0,75.78,Card
103839,2026-02-26 12:33:36,Dine-In,148.0,26.0,4.0,16.0,FAMILY15,6.63,55.21,3.89,6.59,0.0,59.06,Card
103840,2026-02-13 19:59:06,Dine-In,,19.0,2.0,36.0,LUNCH5,5.0,124.95,9.6,23.75,0.0,153.3,Card
103841,2026-02-23 15:17:46,Dine-In,33.0,10.0,2.0,5.0,,0.0,19.76,1.58,3.24,0.0,24.58,Card
103842,2026-02-02 11:09:50,Dine-In,157.0,4.0,4.0,35.0,,0.0,90.45,7.24,13.29,0.0,110.98,Card
103843,2026-02-15 11:34:54,Delivery,88.0,,,,,0.0,53.36,4.27,0.0,4.43,62.06,Card
103844,2026-02-22 19:37:55,Delivery,232.0,,,,,0.0,23.49,1.88,0.0,5.33,30.7,Card
103845,2026-02-15 19:40:49,Delivery,,,,,,0.0,19.9,1.59,0.0,5.37,26.86,Card
103846,2026-02-28 15:47:11,Dine-In,560.0,6.0,2.0,15.0,FAMILY15,9.99,83.29,5.86,13.81,0.0,92.97,Card
103847,2026-02-27 13:26:21,Delivery,,,,,,0.0,39.75,3.18,0.0,5.55,48.48,Card
103848,2026-02-07 12:06:28,Dine-In,11.0,13.0,4.0,25.0,,0.0,103.37,8.27,17.34,0.0,128.98,Apple Pay
103849,2026-02-28 20:14:39,Takeout,374.0,,,,,0.0,19.68,1.57,2.43,0.0,23.68,Card
103850,2026-02-08 19:29:33,Dine-In,,15.0,5.0,1.0,LUNCH5,5.0,49.55,3.56,7.79,0.0,55.9,Card
103851,2026-02-28 13:28:05,Takeout,580.0,,,,,0.0,32.08,2.57,2.73,0.0,37.38,Card
103852,2026-02-14 17:41:52,Takeout,,,,,,0.0,27.83,2.23,0.0,0.0,30.06,Card
103853,2026-02-19 11:39:29,Delivery,,,,,,0.0,47.84,3.83,0.0,3.9,55.57,Card
103854,2026-02-06 10:27:58,Takeout,,,,,,0.0,45.67,3.65,6.69,0.0,56.01,Google Pay
103855,2026-02-15 13:13:49,Dine-In,,3.0,4.0,20.0,,0.0,27.25,2.18,4.23,0.0,33.66,Card
103856,2026-02-03 15:58:09,Dine-In,340.0,35.0,4.0,40.0,,0.0,81.23,6.5,17.21,0.0,104.94,Card
103857,2026-02-17 13:39:47,Dine-In,,24.0,3.0,24.0,,0.0,51.27,4.1,8.08,0.0,63.45,Card
103858,2026-02-18 14:08:16,Dine-In,281.0,21.0,1.0,22.0,,0.0,33.92,2.71,4.23,0.0,40.86,Apple Pay
103859,2026-02-03 19:30:03,Delivery,,,,,,0.0,11.47,0.92,0.0,3.2,15.59,Card
103860,2026-02-28 18:36:01,Delivery,,,,,,0.0,26.4,2.11,0.0,4.35,32.86,Card
103861,2026-02-07 17:26:24,Takeout,109.0,,,,,0.0,23.55,1.88,0.0,0.0,25.43,Card
103862,2026-02-15 11:46:17,Takeout,704.0,,,,,0.0,51.85,4.15,5.02,0.0,61.02,Apple Pay
103863,2026-02-20 14:20:04,Delivery,53.0,,,,,0.0,12.03,0.96,0.0,5.21,18.2,Card
103864,2026-02-06 15:56:29,Takeout,,,,,,0.0,29.46,2.36,0.0,0.0,31.82,Apple Pay
103865,2026-02-09 12:42:00,Dine-In,468.0,28.0,3.0,14.0,,0.0,22.43,1.79,4.1,0.0,28.32,Card
103866,2026-02-14 20:13:49,Delivery,,,,,LUNCH5,0.0,10.65,0.85,0.0,5.36,16.86,Card
103867,2026-02-03 19:28:00,Dine-In,480.0,16.0,2.0,27.0,LUNCH5,5.0,26.3,1.7,3.93,0.0,26.93,Card
103868,2026-02-06 12:14:37,Dine-In,,26.0,4.0,36.0,WEEKEND7,7.0,60.24,4.26,9.74,0.0,67.24,Card
103869,2026-02-05 18:20:32,Dine-In,,31.0,2.0,11.0,,0.0,52.3,4.18,10.55,0.0,67.03,Card
103870,2026-02-13 13:23:28,Dine-In,346.0,25.0,4.0,12.0,,0.0,34.59,2.77,6.62,0.0,43.98,Card
103871,2026-02-26 13:24:38,Dine-In,233.0,16.0,5.0,18.0,,0.0,72.45,5.8,8.82,0.0,87.07,Card
103872,2026-02-09 16:54:13,Takeout,,,,,LUNCH5,0.0,3.47,0.28,0.0,0.0,3.75,Card
103873,2026-02-21 14:25:24,Dine-In,74.0,20.0,3.0,31.0,,0.0,37.05,2.96,5.8,0.0,45.81,Card
103874,2026-02-17 19:43:47,Dine-In,223.0,17.0,8.0,28.0,LUNCH5,5.0,115.78,8.86,20.83,0.0,140.47,Cash
103875,2026-02-21 17:33:42,Dine-In,,16.0,6.0,6.0,,0.0,58.17,4.65,9.75,0.0,72.57,Google Pay
103876,2026-02-20 11:20:09,Delivery,44.0,,,,,0.0,37.28,2.98,0.0,5.2,45.46,Card
103877,2026-02-24 13:27:54,Takeout,65.0,,,,FAMILY15,6.03,50.27,3.54,0.0,0.0,47.78,Card
103878,2026-02-20 09:04:50,Delivery,196.0,,,,WELCOME10,3.18,31.77,2.29,0.0,4.75,35.63,Card
103879,2026-02-28 18:31:58,Delivery,,,,,,0.0,27.49,2.2,0.0,4.8,34.49,Card
103880,2026-02-16 21:58:28,Dine-In,95.0,1.0,2.0,25.0,,0.0,131.54,10.52,16.7,0.0,158.76,Card
103881,2026-02-04 13:49:51,Dine-In,711.0,32.0,2.0,2.0,,0.0,61.43,4.91,8.89,0.0,75.23,Card
103882,2026-02-02 19:59:08,Dine-In,619.0,17.0,2.0,6.0,,0.0,31.45,2.52,6.52,0.0,40.49,Card
103883,2026-02-24 19:23:18,Delivery,437.0,,,,,0.0,48.91,3.91,0.0,3.21,56.03,Card
