order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price,line_total
13283,104266,44,Milkshake,Beverage,1,5.46,5.46
13284,104266,27,Falafel Plate,Entree,1,15.35,15.35
13285,104266,19,Fish Tacos,Entree,1,29.06,29.06
13286,104267,33,Tiramisu,Dessert,1,9.11,9.11
13287,104267,59,Craft Coffee (Spicy),Beverage,1,9.77,9.77
13288,104267,21,Ribeye Steak,Entree,1,28.3,28.3
13289,104268,25,Short Rib Sandwich,Entree,1,31.86,31.86
13290,104269,56,Tiramisu (Small),Dessert,2,10.8,21.6
13291,104270,20,Chicken Alfredo,Entree,1,13.54,13.54
13292,104270,28,Beef Ramen,Entree,1,15.1,15.1
13293,104271,59,Craft Coffee (Spicy),Beverage,1,9.99,9.99
13294,104271,41,Red Wine Glass,Beverage,2,8.53,17.06
13295,104272,31,Apple Pie,Dessert,1,11.34,11.34
13296,104272,59,Craft Coffee (Spicy),Beverage,1,9.6,9.6
13297,104272,3,Loaded Nachos,Appetizer,1,8.07,8.07
13298,104272,44,Milkshake,Beverage,2,5.57,11.14
13299,104273,15,Margherita Pizza,Entree,1,26.25,26.25
13300,104274,21,Ribeye Steak,Entree,1,28.4,28.4
13301,104274,28,Beef Ramen,Entree,1,14.7,14.7
13302,104275,2,Crispy Calamari,Appetizer,1,6.45,6.45
13303,104275,31,Apple Pie,Dessert,1,10.7,10.7
13304,104275,15,Margherita Pizza,Entree,1,25.79,25.79
13305,104276,23,Veggie Stir Fry,Entree,1,19.66,19.66
13306,104276,19,Fish Tacos,Entree,1,28.37,28.37
13307,104277,8,Deviled Eggs,Appetizer,1,6.59,6.59
13308,104277,1,Garlic Knots,Appetizer,1,10.53,10.53
13309,104277,40,IPA Pint,Beverage,1,7.73,7.73
13310,104277,17,Cheeseburger,Entree,2,17.23,34.46
13311,104277,24,Chicken Parmesan,Entree,1,16.74,16.74
13312,104277,38,Craft Coffee,Beverage,1,8.04,8.04
13313,104278,59,Craft Coffee (Spicy),Beverage,2,9.92,19.84
13314,104278,15,Margherita Pizza,Entree,1,25.58,25.58
13315,104278,18,Mushroom Swiss Burger,Entree,1,24.13,24.13
13316,104278,42,White Wine Glass,Beverage,1,3.49,3.49
13317,104278,41,Red Wine Glass,Beverage,2,8.49,16.98
13318,104279,37,Lemonade,Beverage,1,9.77,9.77
13319,104279,24,Chicken Parmesan,Entree,1,16.13,16.13
13320,104279,41,Red Wine Glass,Beverage,1,8.61,8.61
13321,104280,57,Bruschetta (Vegan),Appetizer,1,13.39,13.39
13322,104280,15,Margherita Pizza,Entree,1,25.43,25.43
13323,104280,38,Craft Coffee,Beverage,1,8.22,8.22
13324,104280,43,Sparkling Water,Beverage,1,4.99,4.99
13325,104280,26,Shrimp Scampi,Entree,1,20.16,20.16
13326,104281,56,Tiramisu (Small),Dessert,1,10.25,10.25
13327,104281,18,Mushroom Swiss Burger,Entree,1,24.18,24.18
13328,104281,5,Bruschetta,Appetizer,1,11.37,11.37
13329,104282,2,Crispy Calamari,Appetizer,1,6.44,6.44
13330,104282,28,Beef Ramen,Entree,1,14.92,14.92
13331,104283,30,Cheesecake,Dessert,1,9.73,9.73
13332,104283,18,Mushroom Swiss Burger,Entree,2,25.17,50.34
13333,104283,14,Caprese Salad,Salad,1,9.73,9.73
13334,104284,20,Chicken Alfredo,Entree,2,13.57,27.14
13335,104284,17,Cheeseburger,Entree,2,17.02,34.04
13336,104284,22,Salmon Bowl,Entree,1,27.19,27.19
13337,104284,44,Milkshake,Beverage,1,5.28,5.28
13338,104285,21,Ribeye Steak,Entree,2,28.84,57.68
13339,104285,37,Lemonade,Beverage,1,9.79,9.79
13340,104285,27,Falafel Plate,Entree,1,14.47,14.47
13341,104286,24,Chicken Parmesan,Entree,1,15.91,15.91
13342,104287,18,Mushroom Swiss Burger,Entree,1,25.13,25.13
13343,104287,28,Beef Ramen,Entree,1,14.82,14.82
13344,104287,4,Buffalo Wings,Appetizer,1,7.77,7.77
13345,104287,59,Craft Coffee (Spicy),Beverage,1,10.0,10.0
13346,104288,3,Loaded Nachos,Appetizer,1,7.96,7.96
13347,104289,25,Short Rib Sandwich,Entree,1,31.23,31.23
13348,104289,32,Ice Cream Sundae,Dessert,1,10.53,10.53
13349,104289,2,Crispy Calamari,Appetizer,1,6.18,6.18
13350,104289,42,White Wine Glass,Beverage,1,3.46,3.46
13351,104290,21,Ribeye Steak,Entree,1,28.76,28.76
13352,104290,59,Craft Coffee (Spicy),Beverage,1,9.9,9.9
13353,104290,17,Cheeseburger,Entree,1,17.98,17.98
13354,104290,27,Falafel Plate,Entree,2,15.0,30.0
13355,104290,43,Sparkling Water,Beverage,2,5.04,10.08
13356,104291,44,Milkshake,Beverage,2,5.36,10.72
13357,104292,59,Craft Coffee (Spicy),Beverage,2,9.4,18.8
13358,104292,1,Garlic Knots,Appetizer,1,10.5,10.5
13359,104292,20,Chicken Alfredo,Entree,1,13.55,13.55
13360,104293,41,Red Wine Glass,Beverage,1,9.0,9.0
13361,104293,25,Short Rib Sandwich,Entree,2,30.94,61.88
13362,104293,59,Craft Coffee (Spicy),Beverage,1,9.86,9.86
13363,104293,4,Buffalo Wings,Appetizer,1,7.64,7.64
13364,104294,38,Craft Coffee,Beverage,1,8.16,8.16
13365,104294,37,Lemonade,Beverage,1,9.93,9.93
13366,104294,30,Cheesecake,Dessert,1,9.45,9.45
13367,104294,24,Chicken Parmesan,Entree,1,15.99,15.99
13368,104294,22,Salmon Bowl,Entree,1,26.19,26.19
13369,104295,25,Short Rib Sandwich,Entree,1,30.82,30.82
13370,104295,37,Lemonade,Beverage,1,9.6,9.6
13371,104295,13,Kale Crunch Salad,Salad,1,8.14,8.14
13372,104295,19,Fish Tacos,Entree,1,28.59,28.59
13373,104295,59,Craft Coffee (Spicy),Beverage,1,9.97,9.97
13374,104296,8,Deviled Eggs,Appetizer,1,6.55,6.55
13375,104296,12,Cobb Salad,Salad,1,11.52,11.52
13376,104296,5,Bruschetta,Appetizer,1,11.03,11.03
13377,104296,40,IPA Pint,Beverage,1,7.95,7.95
13378,104297,22,Salmon Bowl,Entree,1,26.14,26.14
13379,104297,58,Brownie Skillet (Extra Sauce),Dessert,1,7.89,7.89
13380,104297,6,Spinach Artichoke Dip,Appetizer,1,10.98,10.98
13381,104298,46,Kids Chicken Tenders,Kids,1,7.29,7.29
13382,104298,26,Shrimp Scampi,Entree,1,19.7,19.7
13383,104299,17,Cheeseburger,Entree,1,18.04,18.04
13384,104299,32,Ice Cream Sundae,Dessert,2,10.29,20.58
13385,104300,4,Buffalo Wings,Appetizer,2,7.75,15.5
13386,104300,59,Craft Coffee (Spicy),Beverage,1,9.68,9.68
13387,104300,40,IPA Pint,Beverage,1,7.91,7.91
13388,104300,38,Craft Coffee,Beverage,1,8.34,8.34
13389,104300,16,BBQ Chicken Pizza,Entree,1,24.31,24.31
13390,104301,16,BBQ Chicken Pizza,Entree,1,24.44,24.44
13391,104302,24,Chicken Parmesan,Entree,1,15.78,15.78
13392,104302,6,Spinach Artichoke Dip,Appetizer,1,10.68,10.68
13393,104303,38,Craft Coffee,Beverage,1,7.96,7.96
13394,104303,59,Craft Coffee (Spicy),Beverage,1,10.04,10.04
13395,104303,27,Falafel Plate,Entree,1,15.37,15.37
13396,104304,37,Lemonade,Beverage,1,9.53,9.53
13397,104304,23,Veggie Stir Fry,Entree,1,20.43,20.43
13398,104305,21,Ribeye Steak,Entree,3,29.0,87.0
13399,104305,26,Shrimp Scampi,Entree,1,19.26,19.26
13400,104305,8,Deviled Eggs,Appetizer,1,6.89,6.89
13401,104305,17,Cheeseburger,Entree,1,17.61,17.61
13402,104305,55,Mashed Potatoes,Side,1,6.82,6.82
13403,104306,4,Buffalo Wings,Appetizer,2,7.77,15.54
13404,104306,24,Chicken Parmesan,Entree,1,16.33,16.33
13405,104307,24,Chicken Parmesan,Entree,1,16.52,16.52
13406,104307,8,Deviled Eggs,Appetizer,1,6.92,6.92
13407,104308,38,Craft Coffee,Beverage,1,7.96,7.96
13408,104308,14,Caprese Salad,Salad,1,9.55,9.55
13409,104308,25,Short Rib Sandwich,Entree,1,31.46,31.46
13410,104308,42,White Wine Glass,Beverage,1,3.49,3.49
13411,104308,23,Veggie Stir Fry,Entree,2,20.19,40.38
13412,104308,16,BBQ Chicken Pizza,Entree,1,23.57,23.57
13413,104309,18,Mushroom Swiss Burger,Entree,1,23.78,23.78
13414,104309,44,Milkshake,Beverage,1,5.58,5.58
13415,104309,43,Sparkling Water,Beverage,1,5.03,5.03
13416,104309,39,Espresso,Beverage,1,10.22,10.22
13417,104310,36,Iced Tea,Beverage,1,7.32,7.32
13418,104310,44,Milkshake,Beverage,1,5.52,5.52
13419,104310,16,BBQ Chicken Pizza,Entree,1,23.41,23.41
13420,104310,60,Espresso (Vegan),Beverage,2,3.61,7.22
13421,104311,39,Espresso,Beverage,1,10.08,10.08
13422,104311,2,Crispy Calamari,Appetizer,1,6.33,6.33
13423,104311,27,Falafel Plate,Entree,1,15.1,15.1
13424,104311,36,Iced Tea,Beverage,1,7.41,7.41
13425,104311,19,Fish Tacos,Entree,1,28.18,28.18
13426,104311,15,Margherita Pizza,Entree,1,24.85,24.85
13427,104311,53,Coleslaw,Side,1,4.63,4.63
13428,104312,56,Tiramisu (Small),Dessert,1,10.7,10.7
13429,104312,52,Side Rice,Side,1,4.22,4.22
13430,104312,23,Veggie Stir Fry,Entree,1,19.64,19.64
13431,104313,60,Espresso (Vegan),Beverage,1,3.63,3.63
13432,104313,39,Espresso,Beverage,1,9.78,9.78
13433,104313,40,IPA Pint,Beverage,1,7.51,7.51
13434,104314,5,Bruschetta,Appetizer,1,11.05,11.05
13435,104314,28,Beef Ramen,Entree,2,15.24,30.48
13436,104315,19,Fish Tacos,Entree,1,29.17,29.17
13437,104315,35,House Soda,Beverage,1,6.22,6.22
13438,104315,60,Espresso (Vegan),Beverage,1,3.51,3.51
13439,104316,6,Spinach Artichoke Dip,Appetizer,1,10.76,10.76
13440,104317,30,Cheesecake,Dessert,1,9.97,9.97
13441,104317,37,Lemonade,Beverage,1,10.1,10.1
13442,104318,24,Chicken Parmesan,Entree,1,16.33,16.33
13443,104318,28,Beef Ramen,Entree,2,15.16,30.32
13444,104319,39,Espresso,Beverage,1,9.94,9.94
13445,104319,8,Deviled Eggs,Appetizer,2,6.79,13.58
13446,104319,59,Craft Coffee (Spicy),Beverage,1,9.59,9.59
13447,104319,2,Crispy Calamari,Appetizer,2,6.33,12.66
13448,104319,44,Milkshake,Beverage,1,5.53,5.53
13449,104319,22,Salmon Bowl,Entree,1,27.08,27.08
13450,104320,8,Deviled Eggs,Appetizer,1,6.57,6.57
13451,104320,17,Cheeseburger,Entree,1,17.58,17.58
13452,104321,57,Bruschetta (Vegan),Appetizer,2,12.86,25.72
13453,104322,13,Kale Crunch Salad,Salad,1,8.44,8.44
13454,104322,10,House Greens,Salad,1,8.1,8.1
13455,104323,10,House Greens,Salad,1,8.11,8.11
13456,104323,7,Mozzarella Sticks,Appetizer,1,12.62,12.62
13457,104323,16,BBQ Chicken Pizza,Entree,1,24.45,24.45
13458,104324,42,White Wine Glass,Beverage,1,3.32,3.32
13459,104324,34,Brownie Skillet,Dessert,1,12.18,12.18
13460,104325,43,Sparkling Water,Beverage,1,4.8,4.8
13461,104325,18,Mushroom Swiss Burger,Entree,1,24.76,24.76
13462,104326,41,Red Wine Glass,Beverage,1,8.84,8.84
13463,104326,50,Sweet Potato Fries,Side,1,5.13,5.13
13464,104326,16,BBQ Chicken Pizza,Entree,1,24.05,24.05
13465,104326,27,Falafel Plate,Entree,1,15.0,15.0
13466,104327,26,Shrimp Scampi,Entree,1,20.29,20.29
13467,104327,1,Garlic Knots,Appetizer,1,10.93,10.93
13468,104327,59,Craft Coffee (Spicy),Beverage,1,9.39,9.39
13469,104327,27,Falafel Plate,Entree,1,14.7,14.7
13470,104328,17,Cheeseburger,Entree,1,16.93,16.93
13471,104328,59,Craft Coffee (Spicy),Beverage,2,9.39,18.78
13472,104328,21,Ribeye Steak,Entree,1,29.52,29.52
13473,104329,54,Side Salad,Side,2,8.9,17.8
13474,104329,59,Craft Coffee (Spicy),Beverage,1,9.84,9.84
13475,104330,21,Ribeye Steak,Entree,1,27.8,27.8
13476,104330,37,Lemonade,Beverage,1,10.12,10.12
13477,104330,26,Shrimp Scampi,Entree,1,19.97,19.97
13478,104330,44,Milkshake,Beverage,1,5.36,5.36
13479,104331,19,Fish Tacos,Entree,1,28.22,28.22
13480,104331,44,Milkshake,Beverage,1,5.24,5.24
13481,104331,21,Ribeye Steak,Entree,1,28.22,28.22
13482,104332,20,Chicken Alfredo,Entree,1,13.59,13.59
13483,104332,43,Sparkling Water,Beverage,1,4.81,4.81
13484,104332,8,Deviled Eggs,Appetizer,1,6.52,6.52
13485,104332,36,Iced Tea,Beverage,1,7.37,7.37
13486,104333,42,White Wine Glass,Beverage,1,3.48,3.48
13487,104333,15,Margherita Pizza,Entree,1,25.07,25.07
13488,104334,38,Craft Coffee,Beverage,1,8.12,8.12
13489,104334,20,Chicken Alfredo,Entree,1,12.98,12.98
13490,104335,23,Veggie Stir Fry,Entree,1,19.45,19.45
13491,104335,39,Espresso,Beverage,1,10.08,10.08
13492,104335,37,Lemonade,Beverage,1,9.47,9.47
13493,104336,37,Lemonade,Beverage,1,9.91,9.91
13494,104336,41,Red Wine Glass,Beverage,1,8.49,8.49
13495,104336,11,Greek Salad,Salad,1,9.87,9.87
13496,104336,18,Mushroom Swiss Burger,Entree,1,25.18,25.18
13497,104336,31,Apple Pie,Dessert,1,10.83,10.83
13498,104337,39,Espresso,Beverage,1,10.05,10.05
13499,104337,59,Craft Coffee (Spicy),Beverage,1,9.4,9.4
13500,104337,16,BBQ Chicken Pizza,Entree,1,24.09,24.09
13501,104338,39,Espresso,Beverage,1,9.78,9.78
13502,104338,5,Bruschetta,Appetizer,1,11.54,11.54
13503,104338,17,Cheeseburger,Entree,1,17.95,17.95
13504,104339,29,Chocolate Cake,Dessert,1,11.33,11.33
13505,104339,25,Short Rib Sandwich,Entree,1,31.39,31.39
13506,104340,41,Red Wine Glass,Beverage,1,8.88,8.88
13507,104340,50,Sweet Potato Fries,Side,1,5.34,5.34
13508,104340,1,Garlic Knots,Appetizer,1,10.51,10.51
13509,104341,16,BBQ Chicken Pizza,Entree,1,23.44,23.44
13510,104341,38,Craft Coffee,Beverage,2,8.3,16.6
13511,104341,19,Fish Tacos,Entree,1,28.8,28.8
13512,104342,58,Brownie Skillet (Extra Sauce),Dessert,2,8.32,16.64
13513,104343,35,House Soda,Beverage,2,6.32,12.64
13514,104343,17,Cheeseburger,Entree,2,17.74,35.48
13515,104344,23,Veggie Stir Fry,Entree,1,19.53,19.53
13516,104344,37,Lemonade,Beverage,1,9.61,9.61
13517,104345,20,Chicken Alfredo,Entree,1,13.16,13.16
13518,104345,56,Tiramisu (Small),Dessert,1,10.68,10.68
13519,104346,35,House Soda,Beverage,2,6.23,12.46
13520,104346,43,Sparkling Water,Beverage,1,4.86,4.86
13521,104346,42,White Wine Glass,Beverage,1,3.49,3.49
13522,104346,24,Chicken Parmesan,Entree,1,15.81,15.81
13523,104346,15,Margherita Pizza,Entree,2,26.03,52.06
13524,104346,54,Side Salad,Side,1,9.0,9.0
13525,104347,39,Espresso,Beverage,1,9.77,9.77
13526,104347,57,Bruschetta (Vegan),Appetizer,1,13.01,13.01
13527,104347,40,IPA Pint,Beverage,1,7.93,7.93
13528,104348,28,Beef Ramen,Entree,1,15.21,15.21
13529,104348,22,Salmon Bowl,Entree,1,26.86,26.86
13530,104349,23,Veggie Stir Fry,Entree,1,19.39,19.39
13531,104349,22,Salmon Bowl,Entree,1,26.73,26.73
13532,104349,57,Bruschetta (Vegan),Appetizer,1,13.33,13.33
13533,104349,17,Cheeseburger,Entree,1,17.64,17.64
13534,104349,19,Fish Tacos,Entree,1,29.13,29.13
13535,104349,32,Ice Cream Sundae,Dessert,1,10.2,10.2
13536,104350,16,BBQ Chicken Pizza,Entree,1,24.01,24.01
13537,104350,60,Espresso (Vegan),Beverage,1,3.65,3.65
13538,104350,40,IPA Pint,Beverage,1,7.62,7.62
13539,104350,39,Espresso,Beverage,1,9.94,9.94
13540,104351,43,Sparkling Water,Beverage,1,5.02,5.02
13541,104351,37,Lemonade,Beverage,1,10.06,10.06
13542,104352,16,BBQ Chicken Pizza,Entree,2,24.38,48.76
13543,104352,6,Spinach Artichoke Dip,Appetizer,2,10.95,21.9
13544,104352,18,Mushroom Swiss Burger,Entree,1,24.99,24.99
13545,104352,7,Mozzarella Sticks,Appetizer,1,12.85,12.85
13546,104352,58,Brownie Skillet (Extra Sauce),Dessert,1,8.09,8.09
13547,104353,60,Espresso (Vegan),Beverage,2,3.54,7.08
13548,104353,15,Margherita Pizza,Entree,1,24.99,24.99
13549,104353,39,Espresso,Beverage,1,10.29,10.29
13550,104354,57,Bruschetta (Vegan),Appetizer,1,13.31,13.31
13551,104354,39,Espresso,Beverage,1,10.02,10.02
13552,104354,28,Beef Ramen,Entree,1,15.31,15.31
13553,104354,15,Margherita Pizza,Entree,1,26.31,26.31
13554,104354,59,Craft Coffee (Spicy),Beverage,1,9.43,9.43
13555,104355,8,Deviled Eggs,Appetizer,2,6.62,13.24
13556,104355,32,Ice Cream Sundae,Dessert,1,10.38,10.38
13557,104356,7,Mozzarella Sticks,Appetizer,1,12.56,12.56
13558,104356,2,Crispy Calamari,Appetizer,2,6.24,12.48
13559,104356,35,House Soda,Beverage,2,5.94,11.88
13560,104357,26,Shrimp Scampi,Entree,1,19.75,19.75
13561,104357,2,Crispy Calamari,Appetizer,1,6.16,6.16
13562,104357,7,Mozzarella Sticks,Appetizer,1,12.32,12.32
13563,104357,38,Craft Coffee,Beverage,1,7.88,7.88
13564,104357,22,Salmon Bowl,Entree,1,27.33,27.33
13565,104358,57,Bruschetta (Vegan),Appetizer,1,13.24,13.24
13566,104358,3,Loaded Nachos,Appetizer,1,7.82,7.82
13567,104358,1,Garlic Knots,Appetizer,1,10.52,10.52
13568,104358,39,Espresso,Beverage,1,10.26,10.26
13569,104358,60,Espresso (Vegan),Beverage,2,3.65,7.3
13570,104358,5,Bruschetta,Appetizer,1,10.98,10.98
13571,104359,23,Veggie Stir Fry,Entree,1,20.23,20.23
13572,104359,36,Iced Tea,Beverage,1,7.36,7.36
13573,104359,59,Craft Coffee (Spicy),Beverage,1,9.75,9.75
13574,104360,56,Tiramisu (Small),Dessert,1,10.57,10.57
13575,104360,43,Sparkling Water,Beverage,1,4.81,4.81
13576,104360,18,Mushroom Swiss Burger,Entree,1,25.33,25.33
13577,104361,42,White Wine Glass,Beverage,1,3.38,3.38
13578,104361,44,Milkshake,Beverage,1,5.49,5.49
13579,104361,48,Kids Burger,Kids,1,7.64,7.64
13580,104362,22,Salmon Bowl,Entree,1,26.64,26.64
13581,104362,38,Craft Coffee,Beverage,1,8.09,8.09
13582,104362,41,Red Wine Glass,Beverage,1,8.93,8.93
13583,104363,37,Lemonade,Beverage,2,10.04,20.08
13584,104363,42,White Wine Glass,Beverage,1,3.52,3.52
13585,104363,26,Shrimp Scampi,Entree,1,19.9,19.9
13586,104364,5,Bruschetta,Appetizer,1,11.69,11.69
13587,104364,35,House Soda,Beverage,1,6.3,6.3
13588,104365,42,White Wine Glass,Beverage,1,3.33,3.33
13589,104365,40,IPA Pint,Beverage,1,7.85,7.85
13590,104365,26,Shrimp Scampi,Entree,1,20.04,20.04
13591,104365,59,Craft Coffee (Spicy),Beverage,1,9.89,9.89
13592,104365,2,Crispy Calamari,Appetizer,1,6.45,6.45
13593,104365,36,Iced Tea,Beverage,1,7.78,7.78
13594,104366,8,Deviled Eggs,Appetizer,1,6.77,6.77
13595,104366,24,Chicken Parmesan,Entree,2,16.15,32.3
13596,104366,19,Fish Tacos,Entree,1,28.28,28.28
13597,104367,43,Sparkling Water,Beverage,2,4.9,9.8
13598,104367,16,BBQ Chicken Pizza,Entree,2,24.2,48.4
13599,104367,17,Cheeseburger,Entree,1,17.33,17.33
13600,104367,41,Red Wine Glass,Beverage,1,8.93,8.93
13601,104367,20,Chicken Alfredo,Entree,1,13.11,13.11
13602,104367,3,Loaded Nachos,Appetizer,1,7.86,7.86
13603,104368,51,Seasonal Veggies,Side,1,5.27,5.27
13604,104368,24,Chicken Parmesan,Entree,1,16.48,16.48
13605,104369,23,Veggie Stir Fry,Entree,1,19.39,19.39
13606,104369,28,Beef Ramen,Entree,1,15.46,15.46
13607,104370,43,Sparkling Water,Beverage,1,4.95,4.95
13608,104370,32,Ice Cream Sundae,Dessert,1,10.44,10.44
13609,104371,60,Espresso (Vegan),Beverage,1,3.55,3.55
13610,104371,27,Falafel Plate,Entree,1,14.85,14.85
13611,104372,8,Deviled Eggs,Appetizer,2,6.62,13.24
13612,104372,36,Iced Tea,Beverage,1,7.73,7.73
13613,104372,44,Milkshake,Beverage,1,5.44,5.44
13614,104373,39,Espresso,Beverage,1,10.0,10.0
13615,104374,37,Lemonade,Beverage,1,9.93,9.93
13616,104374,15,Margherita Pizza,Entree,1,25.85,25.85
13617,104375,14,Caprese Salad,Salad,1,9.83,9.83
13618,104375,26,Shrimp Scampi,Entree,1,19.99,19.99
13619,104376,8,Deviled Eggs,Appetizer,1,6.72,6.72
13620,104376,31,Apple Pie,Dessert,1,10.65,10.65
13621,104376,37,Lemonade,Beverage,1,9.82,9.82
13622,104376,38,Craft Coffee,Beverage,1,8.03,8.03
13623,104376,17,Cheeseburger,Entree,1,17.19,17.19
13624,104377,31,Apple Pie,Dessert,1,10.83,10.83
13625,104377,42,White Wine Glass,Beverage,2,3.44,6.88
13626,104377,44,Milkshake,Beverage,1,5.45,5.45
13627,104378,15,Margherita Pizza,Entree,1,26.1,26.1
13628,104378,4,Buffalo Wings,Appetizer,1,7.83,7.83
13629,104378,26,Shrimp Scampi,Entree,1,19.6,19.6
13630,104379,58,Brownie Skillet (Extra Sauce),Dessert,1,8.16,8.16
13631,104379,38,Craft Coffee,Beverage,1,7.99,7.99
13632,104379,19,Fish Tacos,Entree,1,27.82,27.82
13633,104379,47,Kids Cheese Pizza,Kids,1,6.68,6.68
13634,104380,34,Brownie Skillet,Dessert,1,12.01,12.01
13635,104380,25,Short Rib Sandwich,Entree,1,31.36,31.36
13636,104380,58,Brownie Skillet (Extra Sauce),Dessert,1,7.89,7.89
13637,104380,18,Mushroom Swiss Burger,Entree,1,23.79,23.79
13638,104381,14,Caprese Salad,Salad,1,9.22,9.22
13639,104381,1,Garlic Knots,Appetizer,1,10.91,10.91
13640,104381,21,Ribeye Steak,Entree,1,28.82,28.82
13641,104381,40,IPA Pint,Beverage,1,7.86,7.86
13642,104382,42,White Wine Glass,Beverage,1,3.46,3.46
13643,104382,40,IPA Pint,Beverage,1,7.79,7.79
13644,104382,15,Margherita Pizza,Entree,2,25.76,51.52
13645,104382,24,Chicken Parmesan,Entree,1,16.09,16.09
13646,104382,33,Tiramisu,Dessert,2,9.24,18.48
13647,104383,24,Chicken Parmesan,Entree,1,15.79,15.79
13648,104383,27,Falafel Plate,Entree,1,14.62,14.62
13649,104384,23,Veggie Stir Fry,Entree,1,19.54,19.54
13650,104385,28,Beef Ramen,Entree,1,14.88,14.88
13651,104385,6,Spinach Artichoke Dip,Appetizer,1,10.97,10.97
13652,104386,23,Veggie Stir Fry,Entree,1,19.11,19.11
13653,104387,39,Espresso,Beverage,1,9.96,9.96
13654,104387,45,Kids Mac & Cheese,Kids,1,6.39,6.39
13655,104387,35,House Soda,Beverage,1,6.13,6.13
13656,104387,38,Craft Coffee,Beverage,1,8.02,8.02
13657,104388,23,Veggie Stir Fry,Entree,1,19.23,19.23
13658,104388,5,Bruschetta,Appetizer,1,11.21,11.21
13659,104389,36,Iced Tea,Beverage,1,7.52,7.52
13660,104389,5,Bruschetta,Appetizer,1,11.09,11.09
13661,104389,14,Caprese Salad,Salad,1,9.53,9.53
13662,104390,44,Milkshake,Beverage,1,5.54,5.54
13663,104391,24,Chicken Parmesan,Entree,1,16.22,16.22
13664,104391,25,Short Rib Sandwich,Entree,1,31.73,31.73
13665,104392,17,Cheeseburger,Entree,1,17.25,17.25
13666,104392,35,House Soda,Beverage,1,5.99,5.99
13667,104393,43,Sparkling Water,Beverage,1,4.83,4.83
13668,104393,59,Craft Coffee (Spicy),Beverage,1,10.03,10.03
13669,104393,33,Tiramisu,Dessert,1,9.17,9.17
13670,104393,21,Ribeye Steak,Entree,1,28.59,28.59
13671,104394,23,Veggie Stir Fry,Entree,1,20.39,20.39
13672,104394,13,Kale Crunch Salad,Salad,1,8.16,8.16
13673,104394,24,Chicken Parmesan,Entree,1,16.63,16.63
13674,104394,15,Margherita Pizza,Entree,1,25.72,25.72
13675,104394,49,French Fries,Side,1,6.93,6.93
13676,104395,6,Spinach Artichoke Dip,Appetizer,1,10.65,10.65
13677,104395,40,IPA Pint,Beverage,1,7.8,7.8
13678,104395,9,Caesar Salad,Salad,1,11.26,11.26
13679,104396,15,Margherita Pizza,Entree,1,26.29,26.29
13680,104396,42,White Wine Glass,Beverage,1,3.33,3.33
13681,104397,52,Side Rice,Side,1,4.37,4.37
13682,104397,20,Chicken Alfredo,Entree,1,13.21,13.21
13683,104397,38,Craft Coffee,Beverage,1,7.98,7.98
13684,104397,24,Chicken Parmesan,Entree,2,16.57,33.14
13685,104397,42,White Wine Glass,Beverage,1,3.46,3.46
13686,104397,15,Margherita Pizza,Entree,1,25.58,25.58
13687,104398,60,Espresso (Vegan),Beverage,2,3.58,7.16
13688,104398,9,Caesar Salad,Salad,1,11.12,11.12
13689,104398,14,Caprese Salad,Salad,1,9.37,9.37
13690,104398,35,House Soda,Beverage,1,6.12,6.12
13691,104399,4,Buffalo Wings,Appetizer,2,7.67,15.34
13692,104399,24,Chicken Parmesan,Entree,1,16.29,16.29
13693,104400,42,White Wine Glass,Beverage,3,3.36,10.08
13694,104400,39,Espresso,Beverage,1,10.13,10.13
13695,104400,24,Chicken Parmesan,Entree,1,16.64,16.64
13696,104400,43,Sparkling Water,Beverage,1,4.99,4.99
13697,104401,31,Apple Pie,Dessert,1,11.35,11.35
13698,104401,42,White Wine Glass,Beverage,1,3.34,3.34
13699,104402,39,Espresso,Beverage,1,10.05,10.05
13700,104402,36,Iced Tea,Beverage,1,7.68,7.68
13701,104402,26,Shrimp Scampi,Entree,1,19.71,19.71
13702,104403,35,House Soda,Beverage,1,5.92,5.92
13703,104403,1,Garlic Knots,Appetizer,1,10.67,10.67
13704,104404,59,Craft Coffee (Spicy),Beverage,2,9.47,18.94
13705,104404,17,Cheeseburger,Entree,1,17.12,17.12
13706,104405,18,Mushroom Swiss Burger,Entree,1,25.4,25.4
13707,104406,14,Caprese Salad,Salad,1,9.68,9.68
13708,104406,4,Buffalo Wings,Appetizer,1,7.77,7.77
13709,104406,40,IPA Pint,Beverage,1,7.6,7.6
13710,104407,41,Red Wine Glass,Beverage,1,8.58,8.58
13711,104407,53,Coleslaw,Side,1,4.55,4.55
13712,104408,42,White Wine Glass,Beverage,1,3.35,3.35
13713,104409,39,Espresso,Beverage,1,9.74,9.74
13714,104409,27,Falafel Plate,Entree,1,14.8,14.8
13715,104409,40,IPA Pint,Beverage,1,7.83,7.83
13716,104409,26,Shrimp Scampi,Entree,1,19.08,19.08
13717,104410,26,Shrimp Scampi,Entree,1,19.16,19.16
13718,104410,38,Craft Coffee,Beverage,1,8.1,8.1
13719,104410,41,Red Wine Glass,Beverage,1,8.71,8.71
13720,104411,33,Tiramisu,Dessert,1,9.1,9.1
13721,104411,36,Iced Tea,Beverage,1,7.68,7.68
13722,104411,17,Cheeseburger,Entree,1,17.38,17.38
13723,104412,50,Sweet Potato Fries,Side,1,5.43,5.43
